"","StaticF: fold0","StaticF: fold1","StaticF: fold2","SemiF: fold0","SemiF: fold1","SemiF: fold2","ECFP6: fold0","ECFP6: fold1","ECFP6: fold2","DFS8: fold0","DFS8: fold1","DFS8: fold2","ECFP6+ToxF: fold0","ECFP6+ToxF: fold1","ECFP6+ToxF: fold2"
"CHEMBL2363446",0.551470588235294,0.639285714285714,0.642533936651584,0.742647058823529,0.703571428571429,0.809954751131222,0.727941176470588,0.760714285714286,0.760180995475113,0.566176470588235,0.614285714285714,0.705882352941176,0.746323529411765,0.675,0.819004524886878
"CHEMBL2363470",0.523148148148148,0.726530612244898,0.670833333333333,0.615740740740741,0.681632653061225,0.7125,0.62037037037037,0.689795918367347,0.520833333333333,0.388888888888889,0.612244897959184,0.616666666666667,0.648148148148148,0.820408163265306,0.558333333333333
"CHEMBL1613814",0.736521739130435,0.752351097178683,0.580769230769231,0.796521739130435,0.936259143155695,0.651923076923077,0.815652173913043,0.926854754440961,0.701923076923077,0.747826086956522,0.899686520376176,0.644230769230769,0.815652173913043,0.959247648902821,0.736538461538462
"CHEMBL2363645",0.63961038961039,0.67032967032967,0.593137254901961,0.668831168831169,0.64010989010989,0.740196078431372,0.646103896103896,0.642857142857143,0.745098039215686,0.396103896103896,0.532967032967033,0.656862745098039,0.623376623376623,0.695054945054945,0.759803921568627
"CHEMBL1738021",0.575,0.633720930232558,0.45,0.735714285714286,0.662790697674419,0.75625,0.65,0.767441860465116,0.81875,0.6,0.819767441860465,0.85625,0.739285714285714,0.674418604651163,0.9
"CHEMBL2363516",0.6,0.705329153605016,0.768181818181818,0.589090909090909,0.699059561128527,0.804545454545455,0.770909090909091,0.717868338557994,0.8,0.643636363636364,0.551724137931034,0.686363636363636,0.723636363636364,0.670846394984326,0.813636363636364
"CHEMBL1614147",0.62015503875969,0.39,0.9,0.75968992248062,0.96,0.6,0.782945736434109,0.8,1,0.829457364341085,0.92,0.366666666666667,0.565891472868217,0.52,0.966666666666667
"CHEMBL2363492",0.428571428571429,0.903508771929824,0.793650793650794,0.535714285714286,0.745614035087719,0.888888888888889,0.476190476190476,0.885964912280702,0.783068783068783,0.363095238095238,0.947368421052632,0.825396825396825,0.505952380952381,0.947368421052632,0.814814814814815
"CHEMBL2363696",0.525490196078431,0.69047619047619,0.777777777777778,0.768627450980392,0.734126984126984,0.869047619047619,0.662745098039216,0.742063492063492,0.805555555555556,0.349019607843137,0.579365079365079,0.714285714285714,0.623529411764706,0.801587301587302,0.805555555555556
"CHEMBL1614486",0.537946428571429,0.537190082644628,0.733333333333333,0.747767857142857,0.714876033057851,0.733333333333333,0.678571428571429,0.65495867768595,0.711111111111111,0.71875,0.776859504132231,0.666666666666667,0.707589285714286,0.630165289256198,0.755555555555556
"CHEMBL2363847",0.615384615384615,0.780058651026393,0.689814814814815,0.716783216783217,0.756598240469208,0.800925925925926,0.814685314685315,0.69208211143695,0.796296296296296,0.601398601398601,0.721407624633431,0.675925925925926,0.758741258741259,0.744868035190616,0.833333333333333
"CHEMBL2363719",0.689285714285714,0.50297619047619,0.560606060606061,0.710714285714286,0.514880952380952,0.636363636363636,0.578571428571429,0.645833333333333,0.535353535353535,0.425,0.5,0.555555555555556,0.571428571428571,0.630952380952381,0.616161616161616
"CHEMBL2363634",0.603125,0.705263157894737,0.533333333333333,0.821875,0.747368421052632,0.685185185185185,0.65625,0.689473684210526,0.637037037037037,0.515625,0.586842105263158,0.596296296296296,0.6375,0.702631578947368,0.640740740740741
"CHEMBL2363569",0.56140350877193,0.565096952908587,0.5375,0.596491228070175,0.684210526315789,0.6375,0.578947368421053,0.662049861495845,0.6,0.564912280701754,0.542936288088643,0.658333333333333,0.564912280701754,0.698060941828255,0.616666666666667
"CHEMBL2363294",0.645614035087719,0.613888888888889,0.566964285714286,0.87719298245614,0.616666666666667,0.6875,0.642105263157895,0.569444444444444,0.504464285714286,0.582456140350877,0.502777777777778,0.696428571428571,0.635087719298246,0.608333333333333,0.571428571428571
"CHEMBL2363616",0.547058823529412,0.657754010695187,0.605042016806723,0.685294117647059,0.649732620320856,0.819327731092437,0.732352941176471,0.695187165775401,0.785714285714286,0.382352941176471,0.588235294117647,0.764705882352941,0.697058823529412,0.788770053475936,0.88235294117647
"CHEMBL2363601",0.555882352941176,0.572727272727273,0.566964285714286,0.723529411764706,0.6,0.732142857142857,0.647058823529412,0.665909090909091,0.754464285714286,0.567647058823529,0.477272727272727,0.745535714285714,0.605882352941176,0.613636363636364,0.705357142857143
"CHEMBL2363514",0.573333333333333,0.87962962962963,0.696581196581197,0.635555555555556,0.884259259259259,0.799145299145299,0.662222222222222,0.935185185185185,0.807692307692308,0.462222222222222,0.921296296296296,0.786324786324786,0.715555555555556,0.949074074074074,0.867521367521368
"CHEMBL2363748",0.477777777777778,0.65843621399177,0.465384615384615,0.727777777777778,0.798353909465021,0.726923076923077,0.677777777777778,0.716049382716049,0.634615384615385,0.427777777777778,0.497942386831276,0.715384615384615,0.666666666666667,0.613168724279835,0.7
"CHEMBL2363747",0.619047619047619,0.602272727272727,0.676923076923077,0.767857142857143,0.693181818181818,0.873076923076923,0.6875,0.659090909090909,0.776923076923077,0.592261904761905,0.599431818181818,0.676923076923077,0.672619047619048,0.627840909090909,0.8
"CHEMBL2363457",0.606349206349206,0.571428571428571,0.665178571428571,0.755555555555556,0.658385093167702,0.8125,0.746031746031746,0.599378881987578,0.584821428571429,0.631746031746032,0.496894409937888,0.736607142857143,0.761904761904762,0.608695652173913,0.580357142857143
"CHEMBL1613949",0.787037037037037,0.835164835164835,0.688087774294671,0.918518518518519,0.973137973137973,0.838557993730408,0.862962962962963,0.893772893772894,0.778996865203762,0.938888888888889,0.885225885225885,0.772727272727273,0.864814814814815,0.963369963369963,0.769592476489028
"CHEMBL2363767",0.515037593984962,0.670068027210884,0.615384615384615,0.710526315789474,0.697278911564626,0.807692307692308,0.695488721804511,0.795918367346939,0.807692307692308,0.477443609022556,0.608843537414966,0.71978021978022,0.733082706766917,0.751700680272109,0.851648351648352
"CHEMBL2363793",0.534615384615385,0.65034965034965,0.594117647058824,0.719230769230769,0.762237762237762,0.705882352941176,0.742307692307692,0.800699300699301,0.535294117647059,0.661538461538462,0.671328671328671,0.7,0.730769230769231,0.748251748251748,0.576470588235294
"CHEMBL2363692",0.594444444444445,0.522352941176471,0.669642857142857,0.702777777777778,0.661176470588235,0.8125,0.586111111111111,0.562352941176471,0.6875,0.461111111111111,0.548235294117647,0.75,0.536111111111111,0.595294117647059,0.736607142857143
"CHEMBL2363639",0.610294117647059,0.601023017902813,0.584558823529412,0.8125,0.626598465473146,0.713235294117647,0.768382352941176,0.659846547314578,0.650735294117647,0.547794117647059,0.593350383631714,0.6875,0.702205882352941,0.624040920716113,0.6875
"CHEMBL2363421",0.691244239631336,0.733333333333333,0.72463768115942,0.617511520737327,0.846153846153846,0.847826086956522,0.691244239631336,0.641025641025641,0.681159420289855,0.373271889400922,0.635897435897436,0.608695652173913,0.608294930875576,0.702564102564103,0.702898550724638
"CHEMBL2363313",0.729166666666667,0.738095238095238,0.675324675324675,0.841666666666667,0.782738095238095,0.857142857142857,0.745833333333333,0.69047619047619,0.75974025974026,0.541666666666667,0.62202380952381,0.688311688311688,0.7125,0.732142857142857,0.837662337662338
"CHEMBL2363798",0.45,0.567857142857143,0.570135746606335,0.690909090909091,0.639285714285714,0.701357466063348,0.713636363636364,0.828571428571429,0.574660633484163,0.568181818181818,0.503571428571429,0.728506787330317,0.690909090909091,0.735714285714286,0.574660633484163
"CHEMBL2363272",0.658333333333333,0.616228070175438,0.595238095238095,0.645833333333333,0.682017543859649,0.738095238095238,0.8375,0.721491228070176,0.69047619047619,0.491666666666667,0.50219298245614,0.552380952380952,0.8,0.671052631578947,0.728571428571429
"CHEMBL2363447",0.600732600732601,0.678571428571429,0.555194805194805,0.648351648351648,0.804945054945055,0.733766233766234,0.728937728937729,0.667582417582418,0.613636363636364,0.571428571428572,0.675824175824176,0.779220779220779,0.706959706959707,0.659340659340659,0.623376623376623
"CHEMBL2363749",0.566176470588235,0.591331269349845,0.645833333333333,0.705882352941176,0.61609907120743,0.692708333333333,0.636029411764706,0.684210526315789,0.588541666666667,0.580882352941176,0.544891640866873,0.614583333333333,0.643382352941176,0.693498452012384,0.614583333333333
"CHEMBL1738438",0.6,0.674418604651163,0.825581395348837,0.581818181818182,0.0697674418604651,0.186046511627907,0.559090909090909,0.27906976744186,0.0232558139534884,0.409090909090909,0.255813953488372,0.372093023255814,0.4,0,0
"CHEMBL2114847",0.55640243902439,0.642222222222222,0.71078431372549,0.649390243902439,0.753333333333333,0.647058823529412,0.594512195121951,0.564444444444444,0.519607843137255,0.606707317073171,0.615555555555556,0.769607843137255,0.734756097560976,0.702222222222222,0.475490196078431
"CHEMBL2363388",0.368421052631579,0.643636363636364,0.583710407239819,0.596491228070175,0.723636363636364,0.606334841628959,0.653508771929825,0.749090909090909,0.583710407239819,0.535087719298246,0.607272727272727,0.606334841628959,0.635964912280702,0.756363636363636,0.588235294117647
"CHEMBL1614035",0.878787878787879,0.925925925925926,0.848484848484849,0.96969696969697,0.989417989417989,0.912878787878788,0.943722943722944,0.962962962962963,0.888257575757576,0.952380952380952,0.978835978835979,0.935606060606061,0.952380952380952,0.986772486772487,0.926136363636364
"CHEMBL2363830",0.557017543859649,0.648809523809524,0.672727272727273,0.600877192982456,0.696428571428571,0.781818181818182,0.5,0.720238095238095,0.613636363636364,0.552631578947368,0.589285714285714,0.845454545454545,0.557017543859649,0.660714285714286,0.668181818181818
"CHEMBL2363255",0.5,0.61734693877551,0.516666666666667,0.482608695652174,0.627551020408163,0.694444444444444,0.678260869565217,0.729591836734694,0.516666666666667,0.473913043478261,0.525510204081633,0.594444444444444,0.691304347826087,0.841836734693878,0.511111111111111
"CHEMBL2363562",0.648026315789474,0.634674922600619,0.729166666666667,0.776315789473684,0.681114551083591,0.8375,0.601973684210526,0.674922600619195,0.783333333333333,0.506578947368421,0.572755417956656,0.675,0.588815789473684,0.653250773993808,0.833333333333333
"CHEMBL2363335",0.47985347985348,0.579861111111111,0.652777777777778,0.754578754578755,0.694444444444444,0.712962962962963,0.743589743589744,0.78125,0.648148148148148,0.509157509157509,0.659722222222222,0.680555555555556,0.710622710622711,0.732638888888889,0.708333333333333
"CHEMBL2363338",0.315151515151515,0.674242424242424,0.557142857142857,0.681818181818182,0.765151515151515,0.733333333333333,0.648484848484848,0.712121212121212,0.7,0.406060606060606,0.628787878787879,0.69047619047619,0.563636363636364,0.76010101010101,0.69047619047619
"CHEMBL1614395",0.632275132275132,0.534848484848485,0.487912087912088,0.669312169312169,0.537878787878788,0.564835164835165,0.653439153439153,0.421212121212121,0.393406593406593,0.608465608465608,0.53030303030303,0.501098901098901,0.560846560846561,0.484848484848485,0.391208791208791
"CHEMBL2363334",0.577294685990338,0.666666666666667,0.614583333333333,0.739130434782609,0.713450292397661,0.625,0.673913043478261,0.672514619883041,0.739583333333333,0.454106280193237,0.652046783625731,0.701388888888889,0.630434782608696,0.695906432748538,0.753472222222222
"CHEMBL1614007",0.672972972972973,0.774509803921569,0.672727272727273,0.383783783783784,0.303921568627451,0.581818181818182,0.47027027027027,0.519607843137255,0.63030303030303,0.475675675675676,0.470588235294118,0.763636363636364,0.47027027027027,0.490196078431373,0.612121212121212
"CHEMBL1614049",0.506775067750677,0.578478002378121,0.614942528735632,0.64769647696477,0.695600475624257,0.722222222222222,0.523035230352303,0.695600475624257,0.718390804597701,0.60840108401084,0.755648038049941,0.613026819923372,0.501355013550136,0.692033293697979,0.718390804597701
"CHEMBL1034535",0.967171717171717,0.95,0.826086956521739,0.987373737373737,0.9,0.840579710144928,0.94949494949495,0.9625,0.826086956521739,0.939393939393939,0.775,0.659420289855072,0.936868686868687,0.8625,0.840579710144927
"CHEMBL1613853",0.564453125,0.459627329192547,0.547058823529412,0.7294921875,0.631469979296066,0.638235294117647,0.5654296875,0.656314699792961,0.517647058823529,0.630859375,0.65527950310559,0.652941176470588,0.6064453125,0.575569358178054,0.6
"CHEMBL1614138",0.488425925925926,0.576041666666667,0.664285714285714,0.590277777777778,0.633333333333333,0.703571428571429,0.652777777777778,0.729166666666667,0.819642857142857,0.596064814814815,0.73125,0.746428571428571,0.627314814814815,0.71875,0.751785714285714
"CHEMBL2363814",0.548872180451128,0.699604743083004,0.64,0.642857142857143,0.810276679841897,0.785,0.635338345864662,0.711462450592885,0.58,0.432330827067669,0.754940711462451,0.845,0.62781954887218,0.774703557312253,0.63
"CHEMBL2363245",0.572727272727273,0.708502024291498,0.610714285714286,0.695454545454545,0.748987854251012,0.775,0.813636363636364,0.724696356275304,0.742857142857143,0.672727272727273,0.639676113360324,0.621428571428571,0.795454545454545,0.748987854251012,0.739285714285714
"CHEMBL2363349",0.75,0.758241758241758,0.703703703703704,0.848214285714286,0.78021978021978,0.837962962962963,0.735119047619048,0.750915750915751,0.694444444444444,0.598214285714286,0.63003663003663,0.680555555555556,0.666666666666667,0.772893772893773,0.662037037037037
"CHEMBL2363794",0.534090909090909,0.683431952662722,0.646428571428571,0.715909090909091,0.769230769230769,0.792857142857143,0.715909090909091,0.707100591715976,0.660714285714286,0.443181818181818,0.757396449704142,0.771428571428571,0.721590909090909,0.745562130177515,0.714285714285714
"CHEMBL856174",0.783783783783784,0.365079365079365,0.6,0.648648648648649,0.222222222222222,0.15,0.0135135135135135,0.0793650793650794,0.35,0.675675675675676,0.142857142857143,0.9,0,0.714285714285714,0.55
"CHEMBL1964005",0.482051282051282,0.701754385964912,1,0.753846153846154,0.785087719298246,0.982758620689655,0.682051282051282,0.842105263157895,0.844827586206897,0.81025641025641,0.820175438596491,0.862068965517241,0.779487179487179,0.675438596491228,0.887931034482759
"CHEMBL1963983",0.695,0.768518518518518,0.788235294117647,0.69,0.655864197530864,0.845098039215686,0.805,0.74537037037037,0.862745098039216,0.7375,0.606481481481482,0.77843137254902,0.7375,0.609567901234568,0.833333333333333
"CHEMBL2363215",0.557823129251701,0.590909090909091,0.574660633484163,0.571428571428571,0.769230769230769,0.710407239819005,0.619047619047619,0.688811188811189,0.714932126696833,0.585034013605442,0.681818181818182,0.570135746606335,0.574829931972789,0.667832167832168,0.692307692307692
"CHEMBL1613890",0.497222222222222,0.61598440545809,0.576726342710997,0.663888888888889,0.740740740740741,0.677749360613811,0.502777777777778,0.637426900584795,0.60613810741688,0.547222222222222,0.66374269005848,0.521739130434783,0.463888888888889,0.686159844054581,0.664961636828644
"CHEMBL1614363",0.517647058823529,0.842592592592593,0.860902255639098,0.676470588235294,0.798148148148148,0.663533834586466,0.6,0.809259259259259,0.637218045112782,0.614705882352941,0.750925925925926,0.609962406015038,0.623529411764706,0.807407407407407,0.669172932330827
"CHEMBL1022010",0.994318181818182,0.838709677419355,0.803030303030303,0.948863636363636,0.887096774193548,0.924242424242424,0.982954545454545,0.870967741935484,0.757575757575758,0.994318181818182,0.645161290322581,0.863636363636364,0.920454545454545,0.887096774193548,0.863636363636364
"CHEMBL1613962",0.551948051948052,0.55327868852459,0.375,0.785714285714286,0.619877049180328,0.4,0.785714285714286,0.671789617486339,0.35,0.603896103896104,0.403346994535519,0.125,0.785714285714286,0.6150956284153,0.325
"CHEMBL1614244",0.546875,0.533625730994152,0.616666666666667,0.675347222222222,0.599415204678363,0.615833333333333,0.657986111111111,0.505847953216374,0.595833333333333,0.628472222222222,0.505847953216374,0.5925,0.579861111111111,0.538011695906433,0.614166666666667
"CHEMBL2363764",0.571428571428571,0.586206896551724,0.583333333333333,0.617511520737327,0.74294670846395,0.799242424242424,0.84331797235023,0.648902821316614,0.636363636363636,0.728110599078341,0.64576802507837,0.742424242424242,0.838709677419355,0.711598746081505,0.666666666666667
"CHEMBL1614405",0.814285714285714,0.513888888888889,0.863636363636364,0.742857142857143,0.833333333333333,0.825174825174825,0.828571428571429,0.763888888888889,0.734265734265734,0.742857142857143,0.763888888888889,0.685314685314685,0.8,0.722222222222222,0.769230769230769
"CHEMBL1613926",0.739130434782609,0.524,0.216666666666667,0.58695652173913,0.515333333333333,0.308333333333333,0.688405797101449,0.537333333333333,0.691666666666667,0.702898550724638,0.555666666666667,0.591666666666667,0.731884057971014,0.523333333333333,0.658333333333333
"CHEMBL1614492",0.619883040935672,0.656666666666667,0.598888888888889,0.702485380116959,0.7,0.731111111111111,0.608918128654971,0.708333333333333,0.557777777777778,0.542397660818713,0.749166666666667,0.682222222222222,0.642543859649123,0.683333333333333,0.608888888888889
"CHEMBL2363716",0.571428571428572,0.642361111111111,0.56078431372549,0.626050420168067,0.635416666666667,0.698039215686274,0.701680672268908,0.736111111111111,0.670588235294118,0.546218487394958,0.53125,0.650980392156863,0.697478991596639,0.625,0.737254901960784
"CHEMBL1243972",0.778481012658228,0.791304347826087,0.90625,0.727848101265823,0.834782608695652,0.90625,0.440928270042194,0.652173913043478,0.625,0.867088607594937,0.756521739130435,0.84375,0.675105485232067,0.591304347826087,0.84375
"CHEMBL1614053",0.541666666666667,0.517857142857143,0.604166666666667,0.697751322751323,0.694940476190476,0.683333333333333,0.59457671957672,0.708333333333333,0.683333333333333,0.622354497354497,0.718005952380952,0.6875,0.607804232804233,0.62202380952381,0.710416666666667
"CHEMBL829401",0.789473684210526,0.863636363636364,0.837837837837838,0.618421052631579,0.852272727272727,0.810810810810811,0.355263157894737,0.541666666666667,0.599099099099099,0.875,0.867424242424242,0.788288288288288,0.421052631578947,0.772727272727273,0.747747747747748
"CHEMBL2363167",0.619047619047619,0.827586206896552,0.765182186234818,0.706349206349206,0.862068965517241,0.765182186234818,0.813492063492063,0.793103448275862,0.688259109311741,0.595238095238095,0.650246305418719,0.704453441295547,0.821428571428571,0.847290640394089,0.688259109311741
"CHEMBL2363592",0.521164021164021,0.51890756302521,0.527777777777778,0.579365079365079,0.602941176470588,0.71031746031746,0.563492063492063,0.647058823529412,0.607142857142857,0.433862433862434,0.447478991596639,0.71031746031746,0.582010582010582,0.590336134453782,0.599206349206349
"CHEMBL2363599",0.481366459627329,0.749379652605459,0.666666666666667,0.580745341614907,0.689826302729529,0.727272727272727,0.649068322981367,0.734491315136476,0.757575757575758,0.503105590062112,0.662531017369727,0.556818181818182,0.673913043478261,0.744416873449132,0.742424242424242
"CHEMBL1613942",0.53405572755418,0.586805555555556,0.585294117647059,0.598297213622291,0.746527777777778,0.738235294117647,0.523993808049536,0.772569444444444,0.732352941176471,0.509287925696594,0.676215277777778,0.7,0.530185758513932,0.708333333333333,0.758823529411765
"CHEMBL1614463",0.585227272727273,0.53448275862069,0.606481481481482,0.659090909090909,0.597701149425287,0.518518518518519,0.599431818181818,0.622605363984674,0.493055555555556,0.619318181818182,0.588122605363985,0.50462962962963,0.553977272727273,0.634099616858238,0.506944444444444
"CHEMBL1614132",0.544155844155844,0.645380434782609,0.640625,0.676623376623377,0.71195652173913,0.739583333333333,0.651948051948052,0.747282608695652,0.72172619047619,0.615584415584415,0.724864130434783,0.77827380952381,0.638961038961039,0.690217391304348,0.742559523809524
"CHEMBL2363633",0.495238095238095,0.652173913043478,0.668269230769231,0.549206349206349,0.754940711462451,0.6875,0.746031746031746,0.754940711462451,0.615384615384615,0.520634920634921,0.636363636363636,0.774038461538462,0.736507936507937,0.758893280632411,0.673076923076923
"CHEMBL1963934",0.857758620689655,0.730769230769231,0.306451612903226,0.413793103448276,0.538461538461538,0.17741935483871,0.504310344827586,1,0.709677419354839,0.741379310344828,0.974358974358974,0.919354838709677,0.706896551724138,0.846153846153846,0.838709677419355
"CHEMBL2363557",0.666666666666667,0.836538461538461,0.625,0.736666666666667,0.852564102564103,0.827205882352941,0.736666666666667,0.823717948717949,0.746323529411765,0.463333333333333,0.717948717948718,0.632352941176471,0.766666666666667,0.846153846153846,0.727941176470588
"CHEMBL1614283",0.813186813186813,0.829881656804734,0.686274509803922,0.917582417582418,0.869822485207101,0.686274509803922,0.901098901098901,0.795857988165681,0.642156862745098,0.876373626373626,0.740384615384615,0.637254901960784,0.843406593406593,0.819526627218935,0.661764705882353
"CHEMBL1614548",0.634259259259259,0.689732142857143,0.585227272727273,0.703703703703704,0.668154761904762,0.863636363636364,0.712962962962963,0.764880952380952,0.943181818181818,0.583333333333333,0.619047619047619,0.738636363636364,0.763888888888889,0.680059523809524,0.965909090909091
"CHEMBL2363458",0.515942028985507,0.578181818181818,0.494071146245059,0.663768115942029,0.629090909090909,0.723320158102767,0.55072463768116,0.636363636363636,0.66403162055336,0.611594202898551,0.549090909090909,0.628458498023715,0.565217391304348,0.72,0.711462450592885
"CHEMBL2354217",0.495908346972177,0.5125,0.619565217391304,0.803600654664484,0.7375,0.680124223602484,0.762684124386252,0.775,0.720496894409938,0.684124386252046,0.772222222222222,0.782608695652174,0.723404255319149,0.729166666666667,0.614906832298137
"CHEMBL1738633",0.404255319148936,0.572222222222222,0.66,0.51063829787234,0.5,0.586666666666667,0.148936170212766,0.188888888888889,0.573333333333333,0.212765957446809,0.611111111111111,0.633333333333333,0.170212765957447,0.477777777777778,0.62
"CHEMBL1613950",0.593434343434343,0.560200668896321,0.583333333333333,0.736111111111111,0.632107023411371,0.725,0.598484848484849,0.627090301003345,0.714583333333333,0.587121212121212,0.679765886287625,0.779166666666667,0.659090909090909,0.600334448160535,0.747916666666667
"CHEMBL2114928",0.517543859649123,0.723529411764706,0.681940700808625,0.504385964912281,0.558823529411765,0.528301886792453,0.364035087719298,0.413725490196078,0.584905660377358,0.631578947368421,0.519607843137255,0.617250673854447,0.478070175438596,0.472549019607843,0.415094339622641
"CHEMBL2363385",0.582236842105263,0.589285714285714,0.647058823529412,0.766447368421053,0.699404761904762,0.80672268907563,0.740131578947368,0.726190476190476,0.752100840336134,0.467105263157895,0.523809523809524,0.634453781512605,0.786184210526316,0.705357142857143,0.798319327731092
"CHEMBL1614066",0.628571428571429,0.546875,0.544444444444445,0.257142857142857,0.96875,0.648888888888889,0.571428571428571,0.90625,0.742222222222222,0.214285714285714,0.9375,0.622222222222222,0.571428571428571,0.90625,0.568888888888889
"CHEMBL1614109",0.766666666666667,0.666666666666667,0.5825,0.742424242424242,0.798816568047337,0.728333333333333,0.836363636363636,0.656804733727811,0.546666666666667,0.654545454545455,0.784023668639053,0.691666666666667,0.815151515151515,0.79585798816568,0.573333333333333
"CHEMBL1737868",0.837209302325581,0.919871794871795,0.820454545454545,0.748062015503876,0.80982905982906,0.897727272727273,0.717054263565892,0.800213675213675,0.702272727272727,0.744186046511628,0.78525641025641,0.852272727272727,0.624031007751938,0.893162393162393,0.725
"CHEMBL1614477",0.631578947368421,0.613782051282051,0.743333333333333,0.694901315789474,0.67948717948718,0.713333333333333,0.703125,0.685897435897436,0.728888888888889,0.625822368421053,0.738782051282051,0.813333333333333,0.716282894736842,0.697115384615385,0.76
"CHEMBL1794460",0.561507936507937,0.585470085470085,0.597014925373134,0.635912698412698,0.591880341880342,0.718017057569296,0.609126984126984,0.487179487179487,0.731876332622601,0.676587301587302,0.634081196581197,0.674307036247335,0.665674603174603,0.606837606837607,0.664712153518124
"CHEMBL1614197",0.391891891891892,0.47,0.397435897435897,0.452702702702703,0.38,0.615384615384615,0.445945945945946,0.3,0.653846153846154,0.662162162162162,0.5,0.564102564102564,0.486486486486487,0.28,0.371794871794872
"CHEMBL2354228",0.799431009957326,0.644444444444444,0.791666666666667,0.810810810810811,0.709259259259259,0.87719298245614,0.812233285917496,0.648148148148148,0.855263157894737,0.774063537221432,0.718518518518519,0.964912280701754,0.824087245139877,0.67962962962963,0.837719298245614
"CHEMBL1737978",0.557407407407407,0.642857142857143,0.639689578713969,0.525925925925926,0.569858712715856,0.662971175166297,0.466666666666667,0.547880690737834,0.57649667405765,0.374074074074074,0.593406593406593,0.58980044345898,0.485185185185185,0.607535321821036,0.616407982261641
"CHEMBL2363383",0.68,0.804597701149425,0.740909090909091,0.6,0.758620689655172,0.877272727272727,0.706666666666667,0.865900383141762,0.777272727272727,0.453333333333333,0.701149425287356,0.704545454545455,0.715555555555556,0.835249042145594,0.804545454545455
"CHEMBL2363656",0.517482517482518,0.5625,0.53804347826087,0.604895104895105,0.5625,0.652173913043478,0.685314685314685,0.727678571428571,0.646739130434783,0.513986013986014,0.383928571428571,0.527173913043478,0.657342657342657,0.736607142857143,0.614130434782609
"CHEMBL1614225",0.574938574938575,0.5234375,0.552631578947368,0.592137592137592,0.5859375,0.652631578947368,0.631449631449632,0.5703125,0.542105263157895,0.670761670761671,0.6640625,0.626315789473684,0.635135135135135,0.575520833333333,0.494736842105263
"CHEMBL1738400",0.9004329004329,0.949127906976744,0.850378787878788,0.961038961038961,0.991279069767442,0.912878787878788,0.96969696969697,0.979651162790698,0.878787878787879,0.922077922077922,0.979651162790698,0.9375,0.96969696969697,0.982558139534884,0.910984848484848
"CHEMBL1738679",0.677631578947368,0.37719298245614,0.5,0.618421052631579,0.36140350877193,0.49078947368421,0.555921052631579,0.301754385964912,0.507894736842105,0.457236842105263,0.302631578947368,0.394736842105263,0.539473684210526,0.312280701754386,0.431578947368421
"CHEMBL1738043",0.80672268907563,0.589134125636672,0.766129032258065,0.791316526610644,0.892614601018676,0.783870967741936,0.662464985994398,0.861205432937182,0.744086021505376,0.791316526610644,0.827249575551783,0.754301075268817,0.707282913165266,0.794142614601019,0.778494623655914
"CHEMBL1738202",0.0869565217391304,0.945454545454545,0.697368421052632,1,0.763636363636364,0.986842105263158,1,0.909090909090909,0.986842105263158,0.956521739130435,0.981818181818182,0.973684210526316,0.956521739130435,0.672727272727273,0.973684210526316
"CHEMBL1614550",0.739285714285714,0.627358490566038,0.659574468085106,0.607142857142857,0.547169811320755,0.791489361702128,0.589285714285714,0.484276729559748,0.74468085106383,0.614285714285714,0.515723270440252,0.88936170212766,0.475,0.562893081761006,0.68936170212766
"CHEMBL2363390",0.602006688963211,0.686111111111111,0.597222222222222,0.635451505016722,0.719444444444444,0.708333333333333,0.749163879598662,0.694444444444444,0.532407407407407,0.558528428093645,0.555555555555556,0.699074074074074,0.739130434782609,0.619444444444444,0.611111111111111
"CHEMBL1737977",0.433333333333333,0.684722222222222,0.763157894736842,0.776190476190476,0.816666666666667,0.9,0.723809523809524,0.755555555555556,0.91578947368421,0.833333333333333,0.783333333333333,0.852631578947368,0.814285714285714,0.7,0.905263157894737
"CHEMBL2114823",0.453333333333333,0.657971014492754,0.654761904761905,0.653333333333333,0.659420289855073,0.489795918367347,0.577777777777778,0.563768115942029,0.433673469387755,0.602222222222222,0.673913043478261,0.542517006802721,0.68,0.573913043478261,0.578231292517007
"CHEMBL1243978",0.613060428849903,0.506944444444444,0.757575757575758,0.606237816764133,0.583333333333333,0.696969696969697,0.517543859649123,0.611111111111111,0.651515151515152,0.741715399610136,0.534722222222222,0.727272727272727,0.398635477582846,0.416666666666667,0.651515151515151
"CHEMBL2363839",0.6,0.6675,0.669642857142857,0.777777777777778,0.68,0.700892857142857,0.772222222222222,0.67,0.723214285714286,0.519444444444444,0.7325,0.678571428571429,0.677777777777778,0.7175,0.75
"CHEMBL1243969",0.563541666666667,0.885714285714286,0.75,0.7125,0.914285714285714,0.775,0.532291666666667,0.733333333333333,0.85,0.673958333333333,0.79047619047619,0.825,0.519791666666667,0.666666666666667,0.825
"CHEMBL3215034",0.519157088122605,0.483164983164983,0.66,0.741379310344828,0.658249158249158,0.781333333333333,0.704980842911877,0.611111111111111,0.598666666666667,0.597701149425287,0.634680134680135,0.774666666666667,0.762452107279693,0.585858585858586,0.724
"CHEMBL914418",1,0.979591836734694,0.904761904761905,0.995833333333333,0.995918367346939,0.80952380952381,1,0.963265306122449,0.80952380952381,0.719444444444444,0.889795918367347,0.904761904761905,0.995833333333333,0.938775510204082,0.857142857142857
