,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
138,179773,CHEMBL1017,CHEMBL3531439,116949,Homo sapiens,Homo sapiens,D,=,540.0,nM,IC50,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
139,179774,CHEMBL1017,CHEMBL3531440,116949,Homo sapiens,Homo sapiens,D,=,190.0,nM,Ki,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
140,179775,CHEMBL17157,CHEMBL3535114,19569,Homo sapiens,Homo sapiens,D,=,1830.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
141,179776,CHEMBL91,CHEMBL3535114,8917,Homo sapiens,Homo sapiens,D,=,640.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
142,179777,CHEMBL1423,CHEMBL3535114,364141,Homo sapiens,Homo sapiens,D,>,30000.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
143,179778,CHEMBL1479,CHEMBL3535114,405364,Homo sapiens,Homo sapiens,D,<,100.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
144,179779,CHEMBL1479,CHEMBL3535115,405364,Homo sapiens,Homo sapiens,D,=,20.0,nM,Ki,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
145,179780,CHEMBL1479,CHEMBL3535116,405364,Homo sapiens,Homo sapiens,D,=,12.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
146,179781,CHEMBL3526818,CHEMBL3533012,1924519,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92030,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
147,179782,CHEMBL493982,CHEMBL3536736,486977,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92051,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
148,179783,CHEMBL493982,CHEMBL3534178,486977,Homo sapiens,Homo sapiens,D,=,87.0,%,Inhibition,,92051,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
149,179784,CHEMBL3542381,CHEMBL3531671,1925508,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
150,179785,CHEMBL498785,CHEMBL3531672,486840,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
151,179786,CHEMBL493982,CHEMBL3535001,486977,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92051,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
152,179787,CHEMBL30008,CHEMBL3529761,38764,Homo sapiens,Homo sapiens,D,=,130.0,nM,Ki,,91918,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
153,179788,CHEMBL3542336,CHEMBL3529567,1925463,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
154,179789,CHEMBL17157,CHEMBL3529113,19569,Homo sapiens,Homo sapiens,D,=,1130.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
155,179790,CHEMBL91,CHEMBL3529113,8917,Homo sapiens,Homo sapiens,D,=,580.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
156,179791,CHEMBL1423,CHEMBL3529113,364141,Homo sapiens,Homo sapiens,D,>,30000.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
157,179792,CHEMBL1479,CHEMBL3529113,405364,Homo sapiens,Homo sapiens,D,<,100.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
158,179793,CHEMBL1479,CHEMBL3529115,405364,Homo sapiens,Homo sapiens,D,=,19.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
159,179794,CHEMBL1479,CHEMBL3529116,405364,Homo sapiens,Homo sapiens,D,=,77.0,nM,IC50,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
160,179795,CHEMBL633,CHEMBL3529117,27185,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
161,179796,CHEMBL633,CHEMBL3529125,27185,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
162,179797,CHEMBL3526948,CHEMBL3529128,1924650,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
163,179798,CHEMBL3526949,CHEMBL3529128,1924651,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
164,179799,CHEMBL3526948,CHEMBL3529129,1924650,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
165,179800,CHEMBL3526949,CHEMBL3529129,1924651,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
166,179801,CHEMBL633,CHEMBL3529130,27185,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
167,179802,CHEMBL3542265,CHEMBL3531000,1925392,Homo sapiens,Homo sapiens,D,=,1.79,uL/min,CL,,92071,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
168,179803,CHEMBL3542265,CHEMBL3531005,1925392,Homo sapiens,Homo sapiens,D,=,18.0,uL/min,CL,,92071,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
169,179804,CHEMBL3542265,CHEMBL3531010,1925392,Homo sapiens,Homo sapiens,D,=,15.0,%,Fm,,92071,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
170,179805,CHEMBL633,CHEMBL3530847,27185,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
171,179806,CHEMBL296419,CHEMBL3530848,65605,Homo sapiens,Homo sapiens,D,=,32.0,pmol/min,Drug metabolism,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
172,179807,CHEMBL633,CHEMBL3530849,27185,Homo sapiens,Homo sapiens,D,=,3.1,pmol/min,Drug metabolism,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
173,179808,CHEMBL479,CHEMBL3530850,5970,Homo sapiens,Homo sapiens,D,=,51.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
174,179809,CHEMBL1592,CHEMBL3530850,454141,Homo sapiens,Homo sapiens,D,=,51.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
175,179810,CHEMBL42,CHEMBL3530850,2261,Homo sapiens,Homo sapiens,D,=,51.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
176,179811,CHEMBL1370,CHEMBL3530850,313314,Homo sapiens,Homo sapiens,D,=,50.8,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
177,179812,CHEMBL669,CHEMBL3530850,28119,Homo sapiens,Homo sapiens,D,=,48.9,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
178,179813,CHEMBL814,CHEMBL3530850,54722,Homo sapiens,Homo sapiens,D,=,48.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
179,179814,CHEMBL1503,CHEMBL3530850,419601,Homo sapiens,Homo sapiens,D,=,46.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
180,179815,CHEMBL445,CHEMBL3530850,2262,Homo sapiens,Homo sapiens,D,=,45.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
181,179816,CHEMBL1404,CHEMBL3530850,341382,Homo sapiens,Homo sapiens,D,=,45.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
182,179817,CHEMBL41,CHEMBL3530850,2223,Homo sapiens,Homo sapiens,D,=,44.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
183,179818,CHEMBL954,CHEMBL3530850,92984,Homo sapiens,Homo sapiens,D,=,44.2,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
184,179819,CHEMBL219916,CHEMBL3530850,364745,Homo sapiens,Homo sapiens,D,=,43.5,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
185,179820,CHEMBL651,CHEMBL3530850,27576,Homo sapiens,Homo sapiens,D,=,43.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
186,179821,CHEMBL633,CHEMBL3530850,27185,Homo sapiens,Homo sapiens,D,=,39.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
187,179822,CHEMBL503,CHEMBL3530850,9495,Homo sapiens,Homo sapiens,D,=,37.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
188,179823,CHEMBL1708,CHEMBL3530850,549367,Homo sapiens,Homo sapiens,D,=,31.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
189,179824,CHEMBL50,CHEMBL3530850,3666,Homo sapiens,Homo sapiens,D,=,29.8,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
190,179825,CHEMBL1483,CHEMBL3530850,406787,Homo sapiens,Homo sapiens,D,=,29.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
191,179826,CHEMBL1423,CHEMBL3530850,364141,Homo sapiens,Homo sapiens,D,=,27.29,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
192,179827,CHEMBL1200633,CHEMBL3530850,674584,Homo sapiens,Homo sapiens,D,=,26.2,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
193,179828,CHEMBL1648,CHEMBL3530850,486789,Homo sapiens,Homo sapiens,D,=,23.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
194,179829,CHEMBL682,CHEMBL3530850,29097,Homo sapiens,Homo sapiens,D,=,22.5,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
195,179830,CHEMBL54,CHEMBL3530850,3859,Homo sapiens,Homo sapiens,D,=,15.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
196,179831,CHEMBL1064,CHEMBL3530850,138562,Homo sapiens,Homo sapiens,D,=,14.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
197,179832,CHEMBL104,CHEMBL3530850,13494,Homo sapiens,Homo sapiens,D,=,14.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
198,179833,CHEMBL83,CHEMBL3530850,6968,Homo sapiens,Homo sapiens,D,=,11.5,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
199,179834,CHEMBL998,CHEMBL3530850,110803,Homo sapiens,Homo sapiens,D,=,11.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
200,179835,CHEMBL1484,CHEMBL3530850,407549,Homo sapiens,Homo sapiens,D,=,8.9,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
201,179836,CHEMBL296419,CHEMBL3530850,65605,Homo sapiens,Homo sapiens,D,=,8.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
202,179837,CHEMBL157101,CHEMBL3530850,255904,Homo sapiens,Homo sapiens,D,=,5.8,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
203,179838,CHEMBL91,CHEMBL3530850,8917,Homo sapiens,Homo sapiens,D,=,3.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
204,179839,CHEMBL172,CHEMBL3530850,303542,Homo sapiens,Homo sapiens,D,=,22.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
205,179840,CHEMBL74656,CHEMBL3530850,121485,Homo sapiens,Homo sapiens,D,=,3.2,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
206,179841,CHEMBL1479,CHEMBL3530850,405364,Homo sapiens,Homo sapiens,D,=,1.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
207,179842,CHEMBL6966,CHEMBL3530850,1219,Homo sapiens,Homo sapiens,D,=,1.3,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
208,179843,CHEMBL900,CHEMBL3530850,77779,Homo sapiens,Homo sapiens,D,=,1.2,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
209,179844,CHEMBL480,CHEMBL3530850,5975,Homo sapiens,Homo sapiens,D,=,0.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
210,179845,CHEMBL1404,CHEMBL3530851,341382,Homo sapiens,Homo sapiens,D,=,204.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
211,179846,CHEMBL651,CHEMBL3530851,27576,Homo sapiens,Homo sapiens,D,=,123.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
212,179847,CHEMBL954,CHEMBL3530851,92984,Homo sapiens,Homo sapiens,D,=,108.8,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
213,179848,CHEMBL900,CHEMBL3530851,77779,Homo sapiens,Homo sapiens,D,=,102.2,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
214,179849,CHEMBL41,CHEMBL3530851,2223,Homo sapiens,Homo sapiens,D,=,87.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
215,179850,CHEMBL480,CHEMBL3530851,5975,Homo sapiens,Homo sapiens,D,=,71.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
216,179851,CHEMBL1503,CHEMBL3530851,419601,Homo sapiens,Homo sapiens,D,=,70.5,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
217,179852,CHEMBL445,CHEMBL3530851,2262,Homo sapiens,Homo sapiens,D,=,70.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
218,179853,CHEMBL6966,CHEMBL3530851,1219,Homo sapiens,Homo sapiens,D,=,69.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
219,179854,CHEMBL669,CHEMBL3530851,28119,Homo sapiens,Homo sapiens,D,=,65.9,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
220,179855,CHEMBL1483,CHEMBL3530851,406787,Homo sapiens,Homo sapiens,D,=,65.5,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
221,179856,CHEMBL1592,CHEMBL3530851,454141,Homo sapiens,Homo sapiens,D,=,64.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
222,179857,CHEMBL814,CHEMBL3530851,54722,Homo sapiens,Homo sapiens,D,=,54.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
223,179858,CHEMBL219916,CHEMBL3530851,364745,Homo sapiens,Homo sapiens,D,=,50.5,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
224,179859,CHEMBL50,CHEMBL3530851,3666,Homo sapiens,Homo sapiens,D,=,44.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
225,179860,CHEMBL1708,CHEMBL3530851,549367,Homo sapiens,Homo sapiens,D,=,39.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
226,179861,CHEMBL42,CHEMBL3530851,2261,Homo sapiens,Homo sapiens,D,=,25.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
227,179862,CHEMBL1200633,CHEMBL3530851,674584,Homo sapiens,Homo sapiens,D,=,20.9,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
228,179863,CHEMBL633,CHEMBL3530851,27185,Homo sapiens,Homo sapiens,D,=,18.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
229,179864,CHEMBL54,CHEMBL3530851,3859,Homo sapiens,Homo sapiens,D,=,14.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
230,179865,CHEMBL503,CHEMBL3530851,9495,Homo sapiens,Homo sapiens,D,=,13.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
231,179866,CHEMBL1648,CHEMBL3530851,486789,Homo sapiens,Homo sapiens,D,=,13.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
232,179867,CHEMBL479,CHEMBL3530851,5970,Homo sapiens,Homo sapiens,D,=,12.9,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
233,179868,CHEMBL91,CHEMBL3530851,8917,Homo sapiens,Homo sapiens,D,=,10.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
234,179869,CHEMBL172,CHEMBL3530851,303542,Homo sapiens,Homo sapiens,D,=,44.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
235,179870,CHEMBL83,CHEMBL3530851,6968,Homo sapiens,Homo sapiens,D,=,9.1,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
236,179871,CHEMBL1479,CHEMBL3530851,405364,Homo sapiens,Homo sapiens,D,=,8.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
237,179872,CHEMBL682,CHEMBL3530851,29097,Homo sapiens,Homo sapiens,D,=,7.7,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
238,179873,CHEMBL1423,CHEMBL3530851,364141,Homo sapiens,Homo sapiens,D,=,6.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
239,179874,CHEMBL1484,CHEMBL3530851,407549,Homo sapiens,Homo sapiens,D,=,5.8,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
240,179875,CHEMBL104,CHEMBL3530851,13494,Homo sapiens,Homo sapiens,D,=,5.6,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
241,179876,CHEMBL157101,CHEMBL3530851,255904,Homo sapiens,Homo sapiens,D,=,5.4,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
242,179877,CHEMBL1064,CHEMBL3530851,138562,Homo sapiens,Homo sapiens,D,=,5.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
243,179878,CHEMBL998,CHEMBL3530851,110803,Homo sapiens,Homo sapiens,D,=,4.0,%,Activity,,91914,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
244,179879,CHEMBL3183703,CHEMBL3864046,1672994,Homo sapiens,Homo sapiens,D,=,1.1,%,Drug metabolism,,101445,100611,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2J2
245,179880,CHEMBL3975957,CHEMBL3888578,2185328,,Homo sapiens,H,=,6700.0,nM,IC50,409800,103151,100611,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2J2
