,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
105,CHEMBL3132932,CHEMBL3137181,1625021,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.77,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2c(OC)cccc2OC)c(OC)c1
106,CHEMBL3132931,CHEMBL3137184,1625020,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,300.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)c(\C=C\c2ccc(OC)c(OC)c2)c(OC)c1
107,CHEMBL3132930,CHEMBL3137184,1625019,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,4440.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(OC)c(OC)cc2OC)cc1OC
108,CHEMBL3132929,CHEMBL3137184,1625018,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,4170.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(OC)c(OC)c2OC)cc1OC
109,CHEMBL3132928,CHEMBL3137184,1625017,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,310.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2c(OC)cccc2OC)cc1OC
110,CHEMBL3132927,CHEMBL3137184,1625016,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,620.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c(\C=C\c2ccc(OC)c(OC)c2)c1
111,CHEMBL3132926,CHEMBL3137184,1625015,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,210.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(OC)c(OC)c2)c(OC)c1
112,CHEMBL3132925,CHEMBL3137184,1625014,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,370.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cccc(OC)c2OC)cc1OC
113,CHEMBL3132924,CHEMBL3137184,1625013,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,4.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccccc2OC)cc1OC
114,CHEMBL327223,CHEMBL3137184,140354,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,300.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccccc2)cc1OC
115,CHEMBL291501,CHEMBL3137184,83854,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,800.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(O)cc(O)c2)cc1
116,CHEMBL498917,CHEMBL3137184,464482,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,2100.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1cc(O)cc(\C=C\c2ccc(O)cc2)c1
117,CHEMBL83527,CHEMBL3137184,137532,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1400.0,nM,IC50,,77342,10147,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1
118,CHEMBL498917,CHEMBL3224671,464482,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,900.0,nM,Ki,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1cc(O)cc(\C=C\c2ccc(O)cc2)c1
119,CHEMBL291501,CHEMBL3224671,83854,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,2100.0,nM,Ki,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(O)cc(O)c2)cc1
120,CHEMBL83527,CHEMBL3224671,137532,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,900.0,nM,Ki,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1cc(OC)cc(\C=C\c2ccc(O)cc2)c1
121,CHEMBL46909,CHEMBL3224673,64639,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,300.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(OC)cc(OC)c2)c(OC)c1
122,CHEMBL3219852,CHEMBL3224673,1726246,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,493.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccccc2)c(OC)c1
123,CHEMBL2043279,CHEMBL3224673,1349719,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,336.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccccc2OC)c(OC)c1
124,CHEMBL3220143,CHEMBL3224673,1726540,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,98.2,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cccc(OC)c2)c(OC)c1
125,CHEMBL242396,CHEMBL3224673,389836,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,666.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(OC)cc2OC)cc1
126,CHEMBL3132926,CHEMBL3224673,1625015,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,190.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(OC)c(OC)c2)c(OC)c1
127,CHEMBL3220144,CHEMBL3224673,1726541,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,350.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(OC)ccc2OC)c(OC)c1
128,CHEMBL3220145,CHEMBL3224673,1726542,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,222.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2ccc(OC)cc2OC)c(OC)c1
129,CHEMBL3220146,CHEMBL3224673,1726543,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,192.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cccc(OC)c2OC)c(OC)c1
130,CHEMBL3132932,CHEMBL3224673,1625021,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,350.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2c(OC)cccc2OC)c(OC)c1
131,CHEMBL3220147,CHEMBL3224673,1726544,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,301.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(OC)c(OC)c(OC)c2)c(OC)c1
132,CHEMBL3220148,CHEMBL3224673,1726545,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,78.4,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2cc(OC)c(OC)cc2OC)c(OC)c1
133,CHEMBL3220149,CHEMBL3224673,1726546,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,148.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2c(OC)cc(OC)cc2OC)c(OC)c1
134,CHEMBL3220150,CHEMBL3224673,1726547,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,420.0,nM,IC50,,81749,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(\C=C\c2c(OC)ccc(OC)c2OC)c(OC)c1
135,CHEMBL283196,CHEMBL3423812,37987,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4
136,CHEMBL3422358,CHEMBL3423815,1841801,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,12.3,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOCCOCCOCCOC(=O)CN)C(=O)c3cc(OC)c12)c4cccc(F)c4
137,CHEMBL3421640,CHEMBL3423815,1841800,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,68.81,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOCCOCCOC(=O)CN)C(=O)c3cc(OC)c12)c4cccc(F)c4
138,CHEMBL3422357,CHEMBL3423815,1841799,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,37.02,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOCCOC(=O)CN)C(=O)c3cc(OC)c12)c4cccc(F)c4
139,CHEMBL3422356,CHEMBL3423815,1841798,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,114.5,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOC(=O)[C@@H](N)C(C)C)C(=O)c3cc(OC)c12)c4cccc(F)c4
140,CHEMBL3422355,CHEMBL3423815,1841797,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,98.4,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOC(=O)[C@H](C)N)C(=O)c3cc(OC)c12)c4cccc(F)c4
141,CHEMBL3422354,CHEMBL3423815,1841796,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,19.6,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOC(=O)CN)C(=O)c3cc(OC)c12)c4cccc(F)c4
142,CHEMBL3422353,CHEMBL3423815,1841795,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4ccc(Cl)cc4
143,CHEMBL3422352,CHEMBL3423815,1841794,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,3.5,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4cccc(Cl)c4
144,CHEMBL3422351,CHEMBL3423815,1841793,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.6,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4ccccc4Cl
145,CHEMBL3422350,CHEMBL3423815,1841792,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.8,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4ccc(F)cc4
146,CHEMBL3422349,CHEMBL3423815,1841791,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.3,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4cccc(F)c4
147,CHEMBL3422348,CHEMBL3423815,1841790,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.2,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4ccccc4F
148,CHEMBL3422347,CHEMBL3423815,1841789,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,2.3,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=C(O)C(=O)c3cc(OC)c12)c4ccccc4
149,CHEMBL283196,CHEMBL3423815,37987,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.3,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4
150,CHEMBL3422346,CHEMBL3423815,1841788,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,62.9,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccccc4O
151,CHEMBL3422345,CHEMBL3423815,1841787,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,642.9,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccc(O)cc4
152,CHEMBL3422344,CHEMBL3423815,1841786,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccc(OCc5ccccc5)c(OCc6ccccc6)c4
153,CHEMBL3422343,CHEMBL3423815,1841785,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,771.4,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccc(OCc5ccccc5)cc4
154,CHEMBL3422342,CHEMBL3423815,1841784,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,9.8,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1cc(cc(OC)c1OC)C2=CC(=O)c3cc(OC)c4c(OC)ccc(OC)c4c3O2
155,CHEMBL3422341,CHEMBL3423815,1841783,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,2.5,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1OC)C2=CC(=O)c3cc(OC)c4c(OC)ccc(OC)c4c3O2
156,CHEMBL3422340,CHEMBL3423815,1841782,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.1,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)C2=CC(=O)c3cc(OC)c4c(OC)ccc(OC)c4c3O2
157,CHEMBL3422339,CHEMBL3423815,1841781,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,9.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccccc1C2=CC(=O)c3cc(OC)c4c(OC)ccc(OC)c4c3O2
158,CHEMBL3422338,CHEMBL3423815,1841780,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.2,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccc(Cl)cc4
159,CHEMBL3422337,CHEMBL3423815,1841779,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.3,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4cccc(Cl)c4
160,CHEMBL3422336,CHEMBL3423815,1841778,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.1,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccccc4Cl
161,CHEMBL3422335,CHEMBL3423815,1841777,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.3,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccc(F)cc4
162,CHEMBL3421639,CHEMBL3423815,1841700,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.043,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4cccc(F)c4
163,CHEMBL3422258,CHEMBL3423815,1841699,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.2,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccccc4F
164,CHEMBL3422257,CHEMBL3423815,1841698,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.2,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccccc4
165,CHEMBL3422257,CHEMBL3423820,1841698,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,6.0,,Ratio IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,COc1ccc(OC)c2c3OC(=CC(=O)c3cc(OC)c12)c4ccccc4
166,CHEMBL283196,CHEMBL3423824,37987,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,110600.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4
167,CHEMBL3422358,CHEMBL3423824,1841801,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,51200.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOCCOCCOCCOC(=O)CN)C(=O)c3cc(OC)c12)c4cccc(F)c4
168,CHEMBL283196,CHEMBL3423825,37987,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,98200.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4
169,CHEMBL3422358,CHEMBL3423825,1841801,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,25300.0,nM,IC50,,91667,10147,PROTEIN,SINGLE PROTEIN,9,Cl.COc1ccc(OC)c2c3OC(=C(OCCOCCOCCOCCOC(=O)CN)C(=O)c3cc(OC)c12)c4cccc(F)c4
170,CHEMBL42,CHEMBL3541785,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.94,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
171,CHEMBL42,CHEMBL3537004,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.01,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
172,CHEMBL42,CHEMBL3538127,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,1.16,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
173,CHEMBL42,CHEMBL3539706,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.84,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
174,CHEMBL42,CHEMBL3539717,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.64,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
175,CHEMBL42,CHEMBL3540039,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.15,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
176,CHEMBL42,CHEMBL3540046,2261,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.15,nmol/min,Drug metabolism,,91913,10147,PROTEIN,SINGLE PROTEIN,9,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
177,CHEMBL483254,CHEMBL3537629,499179,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,79.0,%,Stability,,91925,10147,PROTEIN,SINGLE PROTEIN,9,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)NO)cc3
178,CHEMBL3527526,CHEMBL3537630,1925234,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.1,%,Drug metabolism,,91925,10147,PROTEIN,SINGLE PROTEIN,9,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)O)cc3
179,CHEMBL3527525,CHEMBL3537630,1925233,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,19.0,%,Drug metabolism,,91925,10147,PROTEIN,SINGLE PROTEIN,9,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)N)cc3
180,CHEMBL3526396,CHEMBL3537630,1924092,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.6,%,Drug metabolism,,91925,10147,PROTEIN,SINGLE PROTEIN,9,C[C@@]12Nc3ccccc3[C@]1(O)CCN2Cc4ccc(\C=C\C(=O)N)cc4
181,CHEMBL3526395,CHEMBL3537630,1924091,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,2.1,%,Drug metabolism,,91925,10147,PROTEIN,SINGLE PROTEIN,9,C[C@@]12Nc3ccccc3[C@]1(O)CCN2Cc4ccc(\C=C\C(=O)NO)cc4
182,CHEMBL1783834,CHEMBL3536220,1150505,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92069,10147,PROTEIN,SINGLE PROTEIN,9,CC(=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]23C)C
183,CHEMBL3526818,CHEMBL3533005,1924519,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92030,10147,PROTEIN,SINGLE PROTEIN,9,Cl.CCCCCCCCc1ccc(CC[14C](N)(CO)CO)cc1
184,CHEMBL377300,CHEMBL3532337,343041,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92057,10147,PROTEIN,SINGLE PROTEIN,9,C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
185,CHEMBL3526621,CHEMBL3532691,1924320,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92057,10147,PROTEIN,SINGLE PROTEIN,9,C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(CO)cc4c3F)c2c1C
186,CHEMBL3542381,CHEMBL3532125,1925508,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,10147,PROTEIN,SINGLE PROTEIN,9,C[C@H]1OC(=O)[C@@H]2C[C@@H]3C[C@@H](CC[C@H]3[C@H](\C=C\c4ccc(cn4)c5cccc(F)c5)[C@H]12)NC(=O)OCCO
187,CHEMBL3527054,CHEMBL3528166,1924757,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,73.0,pmol/hr,Drug metabolism,,92045,10147,PROTEIN,SINGLE PROTEIN,9,C[S@+]([O-])c1ccc(\C=C/2\C(=C(CC(=O)O)c3cc(F)ccc23)C)cc1
188,CHEMBL3527054,CHEMBL3528171,1924757,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,0.0,pmol/hr,Drug metabolism,,92045,10147,PROTEIN,SINGLE PROTEIN,9,C[S@+]([O-])c1ccc(\C=C/2\C(=C(CC(=O)O)c3cc(F)ccc23)C)cc1
189,CHEMBL3542336,CHEMBL3529571,1925463,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92051,10147,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=[14CH]\c4ccc(cn4)c5cccc(F)c5
190,CHEMBL405845,CHEMBL3603197,430012,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,>,200000.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,CN1C(=O)N(Cc2occc2)c3nc(C)[nH]c3C1=O
191,CHEMBL283196,CHEMBL3603197,37987,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,16.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4
192,CHEMBL2347756,CHEMBL3603197,1529587,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,53.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c3C=CCOc3ccc12)c4ccccc4
193,CHEMBL3601433,CHEMBL3603197,1956328,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,180.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,Cc1oc2ccc3C(=O)C=C(Oc3c2c1)c4ccccc4
194,CHEMBL2347912,CHEMBL3603197,1529745,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,5.6,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,Oc1cc2OCC=Cc2c3OC(=CC(=O)c13)c4ccccc4
195,CHEMBL3601434,CHEMBL3603197,1956329,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,100.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,Cc1oc2cc(O)c3C(=O)C=C(Oc3c2c1)c4ccccc4
196,CHEMBL3601435,CHEMBL3603197,1956330,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,120.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c1ccc3ncccc23)c4ccccc4
197,CHEMBL3601436,CHEMBL3603197,1956331,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,480.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,O=C1C=C(Oc2c3OCOc3ccc12)c4ccccc4
198,CHEMBL3601437,CHEMBL3603197,1956332,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,5040.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2c3C=CCOc3ccc2C(=C1)c4ccccc4
199,CHEMBL3601438,CHEMBL3603197,1956333,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,21200.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,CC1=C(c2ccccc2)c3ccc4OCC=Cc4c3OC1=O
200,CHEMBL3601439,CHEMBL3603197,1956334,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,12000.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,CC1=CC(=O)Oc2c3C=CCOc3ccc12
201,CHEMBL3601440,CHEMBL3603197,1956335,Cytochrome P450 1B1,Homo sapiens,Homo sapiens,D,=,20400.0,nM,Ki,,93072,10147,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)C1=CC(=O)Oc2c3C=CCOc3ccc12
